best|one|'em|business|idea|love|right|hear|<u>|;|come|remember|seen|as|whole|which|long|looking|go|put|friend|new|room|knew|same|went|coming|boy|guys|saw|mother|happened|leave|being|better|listen|father|car|guess|house|world|:|trying|job|thanks|'s|</u>|own|about|stop|ask|came|ta|ai|wanted|done|first|kill|getting|another|up|down|much|real|someone|through|around|wait|say|nice|yourself|believe|every|else|talking|might|girl|help|thank|three|shit|kind|wrong|much|see|great|keep|mean|please|course|dead|lot|call|bad|home|down|more|sir|big|okay|everything|away|their|name|hell|old|get|place|talk|god|told|more|again|got|day|years|hey|after|okay|find|guy|before|always|wo|last|need|those|`|thought|like|money|must|things|than|life|other|night|off|these|still|all|so|mean|ever|into|only|give|nothing|doing|because|sorry|even|am|her|over|right|anything|mr.|two|very|sure|maybe|gon|said|has|our|by|people|make|want|should|little|thing|any|that|look|say|there|come|``|''|really|does|think|way|too|na|her|take|out|right|back|never|had|man|something|tell|us|them|as|let|think|will|then|ca|yeah|or|see|time|some|been|were|his|want|an|where|from|what|could|'|'d|-|when|good|yes|out|oh|would|who|go|going|why|one|well|up|have|she|there|'ve|now|got|so|know|at|him|know|like|can|how|all|get|do|about|if|here|have|'ll|they|did|'s|that|just|with|are|but|no|was|on|be|my|not|your|'re|he|'m|--|for|this|we|that|!|is|me|what|in|do|of|and|...|'s|n't|it|a|to|the|?|i|you|,|.
JJS|NN|PRP|NN|NN|VBP|JJ|VB|NN|:|VBN|VB|VBN|RB|JJ|WDT|RB|VBG|VBP|VB|NN|JJ|NN|VBD|JJ|VBD|VBG|NN|NNS|VBD|NN|VBD|VB|VBG|JJR|VB|NN|NN|VBP|NN|NN|:|VBG|NN|NNS|PRP|NN|JJ|RB|VB|VB|VBD|NN|VBP|VBD|VBN|JJ|VB|VBG|DT|RB|RB|JJ|JJ|NN|IN|IN|VB|VBP|JJ|PRP|VB|DT|RB|VBG|MD|NN|VB|VB|CD|NN|NN|JJ|RB|VBP|JJ|VB|VB|VB|NN|JJ|NN|VB|JJ|NN|RP|RBR|NN|JJ|JJ|NN|RB|PRP$|NN|NN|JJ|VBP|NN|VB|NNP|VBD|JJR|RB|VBN|NN|NNS|UH|IN|UH|VB|NN|IN|RB|MD|JJ|VBP|DT|``|VBD|VB|NN|MD|NNS|IN|NN|JJ|NN|RP|DT|RB|PDT|IN|VBP|RB|IN|RB|VB|NN|VBG|IN|JJ|RB|VBP|PRP|IN|NN|NN|NNP|CD|RB|JJ|RB|VBG|VBD|VBZ|PRP$|IN|NNS|VB|VB|MD|JJ|NN|DT|WDT|VB|VB|RB|VB|``|''|RB|VBZ|VB|NN|RB|TO|PRP$|VB|IN|RB|RB|RB|VBD|NN|NN|VB|PRP|PRP|IN|VB|VBP|MD|RB|MD|UH|CC|VB|NN|DT|VBN|VBD|PRP$|VBP|DT|WRB|IN|WDT|MD|''|MD|:|WRB|JJ|UH|RP|UH|MD|WP|VB|VBG|WRB|CD|RB|RP|VB|PRP|EX|VBP|RB|VBD|RB|VB|IN|PRP|VBP|IN|MD|WRB|DT|VB|VB|IN|IN|RB|VBP|MD|PRP|VBD|POS|IN|RB|IN|VBP|CC|DT|VBD|IN|VB|PRP$|RB|PRP$|VBP|PRP|VBP|:|IN|DT|PRP|DT|.|VBZ|PRP|WP|IN|VBP|IN|CC|:|VBZ|RB|PRP|DT|TO|DT|.|PRP|PRP|,|.
2.3908196765890737,2.3883729406419865,2.3852472571480803,2.3835204378475745,2.3800872620091806,2.3794038716527424,2.379062579311482,2.375664326590209,2.367615395384593,2.3669513364143815,2.3600393419980517,2.3597129274904622,2.354845923077179,2.349395127130464,2.3478048855810396,2.3462204457283824,2.344957042708214,2.341188737227522,2.3396282092031466,2.3390055646779953,2.3390055646779953,2.3386945768509557,2.3359056622813323,2.3340562862493526,2.332521132717677,2.3300761186206085,2.3300761186206085,2.328251349205361,2.3255284908698877,2.3234224518461,2.323122421104009,2.3225229807301626,2.318349906242764,2.318053358275009,2.317757012660028,2.3165736482169614,2.3153934994421044,2.31362926757018,2.3115800144431833,2.310122159828487,2.310122159828487,2.3092497903046887,2.3092497903046887,2.308089350116858,2.3040520549419505,2.3026192114056756,2.301761768912139,2.3014763305305834,2.3014763305305834,2.2966523631336586,2.2949624992042836,2.289654234241308,2.2890992252432127,2.280042519218903,2.2727704417070878,2.2693120293946385,2.2661439097023437,2.263521350513743,2.262737661010432,2.26065470986214,2.2593579203590517,2.2575488958015066,2.254977576970449,2.253186669352568,2.2519119561336334,2.2501336199996267,2.249373699452451,2.248615106278085,2.245844879836342,2.2455939150897435,2.242593595855144,2.239119221469842,2.2376386706658153,2.2371462732412963,2.236408722288083,2.236163150055414,2.232252762516925,2.228136196322093,2.2254931788696286,2.2219147915673245,2.2188371944611225,2.2183656477460634,2.218130066247527,2.218130066247527,2.2171890160810497,2.2148452733075144,2.2148452733075144,2.2120493764286384,2.2099642028646116,2.2090406629484725,2.2088100845082788,2.202176012937841,2.1976591289365843,2.1949713773034105,2.192744221233252,2.179831516747538,2.176823032303839,2.175113209300416,2.173410091502462,2.1704456125387233,2.1616716882312184,2.160226447357037,2.159402749657481,2.157555122036386,2.1506452840031747,2.1466314432148614,2.141468302142931,2.1389095690378794,2.1342249988685076,2.132094676068114,2.127673848745402,2.1232975693998886,2.120843388444044,2.11821584250922,2.111347182206067,2.1111630420795415,2.1095092849142554,2.107314025908625,2.1056748332152595,2.099537568827631,2.0972136990042998,2.095257013613348,2.09437051711876,2.088914263410573,2.088739391460595,2.0880406069463566,2.086646401954751,2.084217261484099,2.0754814044967076,2.0749729621183577,2.0717665767918203,2.0642656220773943,2.061958169686629,2.061958169686629,2.058030837887297,2.05656719660789,2.0552703102931984,2.053977285201383,2.0494817753776373,2.0432967211253064,2.0304197492422014,2.027980742582394,2.0225425493171545,2.0191034633192,2.016578919984585,2.012892813304264,2.0106960737601995,1.9997335585997564,1.9994487753227304,1.9933706736017884,1.990711862282622,1.9861322646778692,1.9843413570599884,1.980917923899506,1.975495949832084,1.9601445161535729,1.9594948608612954,1.9566478665770488,1.936608675001834,1.9283129101921823,1.922908927378902,1.9179251655184708,1.9173356520820821,1.914868396935574,1.9062843056026018,1.9020550589074894,1.8976413440990954,1.896180017946226,1.8948354519127932,1.8837897272737465,1.8783704595276685,1.8777246683575168,1.8760072386081472,1.8734437615230162,1.8720615034667636,1.871531034997363,1.865006497969687,1.8475033971519808,1.846901881152908,1.846001166384347,1.8422186097404512,1.8369973587973925,1.828080488469885,1.8106857011860922,1.810133046415561,1.807563249083817,1.8057369449547,1.8008439447262878,1.7986868484941225,1.7809437367835814,1.7787973724172643,1.7777708732624338,1.7764911518318889,1.7735197187043747,1.7618332116336735,1.759943006533494,1.7535125143774943,1.751416805683944,1.7481324455213987,1.7475741750610285,1.7432125577376827,1.732765911429554,1.7260396392795576,1.7224142034204357,1.721662698678663,1.714292134577691,1.7105434409843143,1.6990598048406682,1.694874656171763,1.694380778874883,1.693746617922237,1.6901005982743187,1.6844125841271567,1.679002238342746,1.6684460667207872,1.6675833835331977,1.666259515774622,1.6586596597652372,1.6558113924083915,1.654522874976317,1.6527894184637781,1.6517654404311282,1.6468078321419515,1.646365673515536,1.646113213411404,1.633489834967979,1.607326768981292,1.6007407832818599,1.5932464466698897,1.5821602912359187,1.5652840678201554,1.5611136410363395,1.5547787263104769,1.5452211819424584,1.5404954064561829,1.5340132789282628,1.518360039342277,1.5154080344112024,1.5111328990615982,1.5043426082610425,1.4917794951781878,1.4910283115761096,1.4869417344697562,1.4827199680237366,1.4680284748678236,1.4650241198142306,1.4625776174804423,1.4488216385440331,1.445469537322678,1.4447545837430422,1.4347893047565803,1.4318900028638375,1.4160393224527847,1.3931040550158698,1.3877808078805414,1.3799846848764192,1.3658578541365705,1.3575971922718713,1.35659176790743,1.316544105379502,1.3116676415373845,1.307307802199644,1.279961045720511,1.267857105146464,1.267857105146464,1.2583491057779066,1.2397623642956708,1.2369740659502118,1.234790505782215,1.2262603990879795,1.220752211746995,1.2145415136704174,1.1908821963065728,1.1819499251699328,1.1805437050405554,1.174814681142806,1.1563072954839584,1.1342055851548234,1.106439019940563,1.099501722640338,1.084996575886642,1.0371674633969359,1.0348447790612836,1.0200576949184819,1.014805683842017,0.9820104892100788,0.9688653709330713,0.937743312221741,0.8895426378400827,0.8562896059751405,0.8011684352429925,0.7609610514579869,0.7456179261241501,0.6966927229212142,0.6469848217158112,0.5109988211660942,0.5093010045355083,0.4605850116684301,0.4554946218750687,0.17606132967995675
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1232975693998886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.807563249083817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5154080344112024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3575971922718713,0,0,0,0,0,1.267857105146464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.875486624443482,0,0,0,0,0,0,0,0,0,0,1.366483865625206,0.3521226593599135
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3115800144431833,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2890992252432127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4917794951781878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35659176790743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7456179261241501,0,0.6469848217158112,0.5109988211660942,1.0186020090710166,0,0,0.3521226593599135
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.341188737227522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4827199680237366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.267857105146464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0200576949184819,0,0,0,0,0,0,0,0,0,0,0,0.5109988211660942,0,0.4605850116684301,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2171890160810497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.061958169686629,0,0,0,0,0,2.0494817753776373,0,2.0304197492422014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9173356520820821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.693803762305816,0,0,0,0,0,0,1.807563249083817,1.8057369449547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.732765911429554,0,0,0,0,0,1.6990598048406682,0,0,0,0,0,0,0,0,0,0,3.311622784816783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4827199680237366,0,1.4650241198142306,0,0,0,0,0,0,0,0,0,0,1.3658578541365705,0,0,0,2.623335283074769,0,0,1.267857105146464,0,0,0,0,0,0,0,0,0,0,0,0,0,2.268411170309647,2.212878039881126,0,1.084996575886642,0,0,1.0200576949184819,0,0.9820104892100788,5.813192225598428,1.875486624443482,0.8895426378400827,0.8562896059751405,0.8011684352429925,0,0.7456179261241501,0.6966927229212142,3.234924108579056,1.0219976423321884,0,2.7635100700105806,1.366483865625206,0.5281839890398703
0,0,0,0,0,0,0,0,0,0,0,2.3597129274904622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.141468302142931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8976413440990954,0,0,0,0,1.8777246683575168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.759943006533494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220752211746995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8895426378400827,0,0,0,0.7456179261241501,0.6966927229212142,0,0,0.5093010045355083,0.4605850116684301,0,0.17606132967995675
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.099501722640338,0,0,0,0,0,0.9820104892100788,0,0,0,0.8562896059751405,0.8011684352429925,0,0,0,0.6469848217158112,0,0,0.4605850116684301,0,0.3521226593599135
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7986868484941225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3658578541365705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7456179261241501,0.6966927229212142,0,0,0.5093010045355083,0.4605850116684301,0,0.17606132967995675
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.053977285201383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7986868484941225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.607326768981292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2145415136704174,0,0,0,0,0,0,0,0,0,0,0,0,1.014805683842017,0.9820104892100788,0,0,0,0,0.8011684352429925,0,0,0,0.6469848217158112,0.5109988211660942,0,0.4605850116684301,0.4554946218750687,0.17606132967995675
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6468078321419515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5109988211660942,0,0,0,0
